#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.142107E-04   0.198936E+08   0.198936E+08   0.264989E+08   0.264983E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.717936E+01
   0.145700E-04   0.198936E+08   0.198936E+08   0.264976E+08   0.264970E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.736079E+01
   0.149384E-04   0.198936E+08   0.198936E+08   0.264962E+08   0.264955E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.754680E+01
   0.153162E-04   0.198936E+08   0.198936E+08   0.264947E+08   0.264940E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470924E+00   0.103862E+08   0.103862E+08   0.773750E+01
   0.157035E-04   0.198936E+08   0.198936E+08   0.264931E+08   0.264924E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470924E+00   0.103862E+08   0.103862E+08   0.793302E+01
   0.161005E-04   0.198936E+08   0.198936E+08   0.264915E+08   0.264908E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470924E+00   0.103862E+08   0.103862E+08   0.813347E+01
   0.165076E-04   0.198936E+08   0.198936E+08   0.264898E+08   0.264890E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470924E+00   0.103862E+08   0.103862E+08   0.833898E+01
   0.169251E-04   0.198936E+08   0.198936E+08   0.264880E+08   0.264872E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470924E+00   0.103862E+08   0.103862E+08   0.854967E+01
   0.173530E-04   0.198936E+08   0.198936E+08   0.264861E+08   0.264853E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470924E+00   0.103862E+08   0.103862E+08   0.876567E+01
   0.177918E-04   0.198936E+08   0.198936E+08   0.264841E+08   0.264833E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470924E+00   0.103862E+08   0.103862E+08   0.898712E+01
